sales_record_id,order_id,customer_id,product_key,order_date,ship_date,ship_mode,market,region,quantity,sales,discount,profit,shipping_cost,order_priority,year
206,CA-2011-149524,98,202,2011-01-15,2011-01-16,First Class,US,East,4,62.0,0.5,-53.2856,10.96,High,2011
207,ES-2011-3661686,94,203,2011-01-15,2011-01-20,Second Class,EU,Central,5,170.0,0.0,25.35,8.42,Medium,2011
208,ES-2011-3661686,94,204,2011-01-15,2011-01-20,Second Class,EU,Central,2,55.0,0.0,2.16,4.12,Medium,2011
209,NI-2011-2280,35,205,2011-01-15,2011-01-21,Standard Class,Africa,Africa,1,45.0,0.7,-56.856,3.43,Medium,2011
210,NI-2011-2280,35,159,2011-01-15,2011-01-21,Standard Class,Africa,Africa,6,19.0,0.7,-38.898,1.46,Medium,2011
211,NI-2011-2280,35,206,2011-01-15,2011-01-21,Standard Class,Africa,Africa,2,15.0,0.7,-14.754,1.02,Medium,2011
212,ES-2011-3661686,94,207,2011-01-15,2011-01-20,Second Class,EU,Central,2,21.0,0.0,7.44,0.76,Medium,2011
213,CA-2011-103366,99,208,2011-01-16,2011-01-18,First Class,US,South,5,150.0,0.0,65.978,45.24,Critical,2011
214,MX-2011-145765,100,149,2011-01-17,2011-01-22,Standard Class,LATAM,Central,11,,0.002,251.71124,159.52,High,2011
215,ES-2011-3305419,101,209,2011-01-17,2011-01-19,Second Class,EU,Central,11,300.0,0.0,50.82,38.7,High,2011
216,CA-2011-115791,102,210,2011-01-17,2011-01-19,Second Class,US,East,6,127.0,0.2,28.5984,36.4,Critical,2011
217,CA-2011-115791,102,211,2011-01-17,2011-01-19,Second Class,US,East,3,124.0,0.4,-31.05,26.12,Critical,2011
218,CA-2011-115791,102,212,2011-01-17,2011-01-19,Second Class,US,East,3,30.0,0.2,10.1493,10.17,Critical,2011
219,ES-2011-3305419,101,213,2011-01-17,2011-01-19,Second Class,EU,Central,5,84.0,0.1,33.675,7.33,High,2011
220,ES-2011-3305419,101,214,2011-01-17,2011-01-19,Second Class,EU,Central,4,95.0,0.1,42.24,6.56,High,2011
221,ES-2011-3305419,101,215,2011-01-17,2011-01-19,Second Class,EU,Central,3,46.0,0.1,18.846,6.46,High,2011
222,ID-2011-80538,103,216,2011-01-17,2011-01-18,First Class,APAC,Oceania,4,37.0,0.4,-9.288,5.48,High,2011
223,CA-2011-115791,102,217,2011-01-17,2011-01-19,Second Class,US,East,2,19.0,0.7,-13.6312,5.26,Critical,2011
224,IN-2011-78501,104,218,2011-01-17,2011-01-21,Standard Class,APAC,Oceania,2,19.0,0.1,5.136,3.96,High,2011
225,IT-2011-1373680,105,219,2011-01-17,2011-01-23,Standard Class,EU,North,3,17.0,0.5,-7.515,0.4,Low,2011
226,TZ-2011-5130,106,220,2011-01-18,2011-01-21,First Class,Africa,Africa,4,746.0,0.1,132.588,132.29,Medium,2011
227,ES-2011-4174897,107,221,2011-01-18,2011-01-21,First Class,EU,South,8,108.0,0.0,33.36,18.36,Critical,2011
228,MX-2011-115644,108,222,2011-01-18,2011-01-23,Standard Class,LATAM,South,3,38.0,0.0,6.12,4.7,Medium,2011
229,ES-2011-4825230,109,223,2011-01-18,2011-01-23,Second Class,EU,North,1,26.0,0.5,-10.755,2.53,High,2011
230,SA-2011-7780,110,224,2011-01-18,2011-01-21,First Class,EMEA,EMEA,1,14.0,0.0,2.97,2.48,High,2011
231,ZA-2011-9910,111,225,2011-01-19,2011-01-21,First Class,Africa,Africa,14,418.0,0.0,95.76,143.67,Critical,2011
232,ES-2011-3666932,112,226,2011-01-19,2011-01-20,First Class,EU,South,3,145.0,0.0,43.56,58.25,Critical,2011
233,MX-2011-139199,113,227,2011-01-19,2011-01-24,Standard Class,LATAM,Central,4,716.0,0.0,221.92,36.29,Medium,2011
234,MX-2011-139199,113,228,2011-01-19,2011-01-24,Standard Class,LATAM,Central,2,226.0,0.0,33.96,25.81,Medium,2011
235,IN-2011-45020,114,229,2011-01-19,2011-01-23,Standard Class,APAC,Southeast Asia,3,278.0,0.37,-106.083,21.22,Medium,2011
236,ES-2011-3666932,112,214,2011-01-19,2011-01-20,First Class,EU,South,3,48.0,0.4,7.92,15.23,Critical,2011
237,ZA-2011-9910,111,230,2011-01-19,2011-01-21,First Class,Africa,Africa,1,41.0,0.0,6.12,12.68,Critical,2011
238,CA-2011-123477,115,231,2011-01-19,2011-01-22,Second Class,US,West,4,65.0,0.2,6.4864,5.04,High,2011
239,MX-2011-139199,113,232,2011-01-19,2011-01-24,Standard Class,LATAM,Central,2,53.0,0.0,16.32,4.1,Medium,2011
240,ES-2011-1690587,116,233,2011-01-19,2011-01-21,First Class,EU,South,3,48.0,0.0,21.24,3.54,High,2011
241,CA-2011-8390,117,234,2011-01-19,2011-01-22,Second Class,Canada,Canada,1,16.0,0.0,5.7,1.4,Medium,2011
242,AO-2011-8430,118,235,2011-01-20,2011-01-20,Same Day,Africa,Africa,2,825.0,0.0,338.34,88.97,High,2011
243,MX-2011-131618,119,236,2011-01-20,2011-01-20,Same Day,LATAM,North,2,372.0,0.0,81.88,82.67,Critical,2011
244,CA-2011-146591,120,237,2011-01-20,2011-01-21,First Class,US,West,5,181.0,0.7,-320.597,29.68,Medium,2011
245,IR-2011-9150,121,238,2011-01-20,2011-01-22,First Class,EMEA,EMEA,1,141.0,0.0,57.75,20.93,Medium,2011
246,US-2011-153591,122,239,2011-01-20,2011-01-25,Standard Class,LATAM,North,1,196.0,0.2,-34.252,17.08,Medium,2011
247,CA-2011-146591,120,240,2011-01-20,2011-01-21,First Class,US,West,4,56.0,0.2,19.6224,14.49,Medium,2011
248,AO-2011-8430,118,241,2011-01-20,2011-01-20,Same Day,Africa,Africa,1,49.0,0.0,15.51,11.64,High,2011
249,CA-2011-146591,120,242,2011-01-20,2011-01-21,First Class,US,West,5,109.0,0.2,36.693,10.39,Medium,2011
250,ES-2011-1122594,123,243,2011-01-20,2011-01-25,Standard Class,EU,Central,2,58.0,0.0,7.56,8.77,High,2011
251,AO-2011-8430,118,244,2011-01-20,2011-01-20,Same Day,Africa,Africa,1,48.0,0.0,15.84,7.92,High,2011
252,NI-2011-8880,124,245,2011-01-20,2011-01-24,Standard Class,Africa,Africa,4,37.0,0.7,-73.68,6.08,High,2011
253,CA-2011-146591,120,246,2011-01-20,2011-01-21,First Class,US,West,10,32.0,0.7,-23.716,6.03,Medium,2011
254,NI-2011-8880,124,247,2011-01-20,2011-01-24,Standard Class,Africa,Africa,4,24.0,0.7,-42.624,3.74,High,2011
255,RS-2011-7010,125,248,2011-01-20,2011-01-22,Second Class,EMEA,EMEA,1,10.0,0.0,4.83,2.05,High,2011
256,RS-2011-7010,125,249,2011-01-20,2011-01-22,Second Class,EMEA,EMEA,1,11.0,0.0,4.08,1.48,High,2011
257,IN-2011-43585,126,135,2011-01-20,2011-01-24,Second Class,APAC,Oceania,3,139.0,0.1,27.693,1.23,Medium,2011
258,MX-2011-146584,127,250,2011-01-21,2011-01-27,Standard Class,LATAM,Central,6,,0.2,-0.072,320.38,Low,2011
259,MG-2011-9660,128,251,2011-01-21,2011-01-27,Standard Class,EMEA,EMEA,6,,0.0,211.5,88.66,Medium,2011
260,US-2011-147627,127,252,2011-01-21,2011-01-27,Standard Class,US,South,3,,0.0,224.2674,85.72,Medium,2011
261,US-2011-147627,127,253,2011-01-21,2011-01-27,Standard Class,US,South,7,700.0,0.0,181.9818,31.52,Medium,2011
262,MX-2011-146584,127,254,2011-01-21,2011-01-27,Standard Class,LATAM,Central,4,405.0,0.0,121.44,26.73,Low,2011
263,MG-2011-9660,128,255,2011-01-21,2011-01-27,Standard Class,EMEA,EMEA,2,277.0,0.0,55.38,24.75,Medium,2011
264,CA-2011-167927,129,256,2011-01-21,2011-01-27,Standard Class,US,Central,3,273.0,0.0,30.0234,20.68,Medium,2011
265,MX-2011-146584,127,257,2011-01-21,2011-01-27,Standard Class,LATAM,Central,2,182.0,0.0,16.4,19.1,Low,2011
266,ES-2011-3229667,130,258,2011-01-21,2011-01-26,Standard Class,EU,Central,2,495.0,0.0,232.8,18.43,Medium,2011
267,CA-2011-167927,129,259,2011-01-21,2011-01-27,Standard Class,US,Central,4,248.0,0.1,93.5816,14.53,Medium,2011
268,MX-2011-146584,127,260,2011-01-21,2011-01-27,Standard Class,LATAM,Central,5,107.0,0.0,46.1,8.92,Low,2011
269,CA-2011-167927,129,261,2011-01-21,2011-01-27,Standard Class,US,Central,2,67.0,0.0,15.9792,8.4,Medium,2011
270,MG-2011-9660,128,262,2011-01-21,2011-01-27,Standard Class,EMEA,EMEA,2,85.0,0.0,12.66,6.06,Medium,2011
271,MX-2011-146584,127,263,2011-01-21,2011-01-27,Standard Class,LATAM,Central,8,61.0,0.0,28.64,5.22,Low,2011
272,CA-2011-167927,129,264,2011-01-21,2011-01-27,Standard Class,US,Central,3,44.0,0.0,12.7368,4.88,Medium,2011
273,IR-2011-3900,131,265,2011-01-21,2011-01-26,Standard Class,EMEA,EMEA,1,61.0,0.0,18.96,4.61,Medium,2011
274,US-2011-147774,132,266,2011-01-21,2011-01-27,Standard Class,US,South,1,67.0,0.7,-51.5154,3.0,Medium,2011
275,US-2011-147627,127,267,2011-01-21,2011-01-27,Standard Class,US,South,3,23.0,0.0,10.9698,2.6,Medium,2011
276,US-2011-147627,127,268,2011-01-21,2011-01-27,Standard Class,US,South,4,39.0,0.0,11.58,2.57,Medium,2011
277,ID-2011-63017,114,269,2011-01-21,2011-01-25,Standard Class,APAC,Southeast Asia,2,52.0,0.47,-24.3804,2.02,Medium,2011
278,CA-2011-167927,129,270,2011-01-21,2011-01-27,Standard Class,US,Central,5,30.0,0.0,13.365,1.98,Medium,2011
279,MG-2011-9660,128,271,2011-01-21,2011-01-27,Standard Class,EMEA,EMEA,1,27.0,0.0,2.43,1.58,Medium,2011
280,MX-2011-146584,127,272,2011-01-21,2011-01-27,Standard Class,LATAM,Central,2,18.0,0.0,1.56,1.29,Low,2011
281,US-2011-147627,127,273,2011-01-21,2011-01-27,Standard Class,US,South,7,23.0,0.0,6.6584,1.22,Medium,2011
282,CA-2011-167927,129,274,2011-01-21,2011-01-27,Standard Class,US,Central,5,19.0,0.0,8.9535,1.21,Medium,2011
283,CA-2011-167927,129,275,2011-01-21,2011-01-27,Standard Class,US,Central,1,14.0,0.0,4.0542,1.14,Medium,2011
284,CA-2011-148614,133,276,2011-01-21,2011-01-26,Standard Class,US,West,2,19.0,0.0,9.2928,0.94,Medium,2011
285,CA-2011-167927,129,277,2011-01-21,2011-01-27,Standard Class,US,Central,3,15.0,0.0,4.8609,0.71,Medium,2011
286,CA-2011-148614,133,268,2011-01-21,2011-01-26,Standard Class,US,West,2,19.0,0.0,5.79,0.64,Medium,2011
287,US-2011-147627,127,278,2011-01-21,2011-01-27,Standard Class,US,South,3,7.0,0.0,1.7901,0.47,Medium,2011
288,ES-2011-5497239,134,279,2011-01-22,2011-01-26,Standard Class,EU,South,7,889.0,0.4,59.22,96.45,High,2011
289,ES-2011-5497239,134,280,2011-01-22,2011-01-26,Standard Class,EU,South,2,825.0,0.0,338.34,77.08,High,2011
290,ES-2011-3906248,135,281,2011-01-22,2011-01-26,Standard Class,EU,Central,5,666.0,0.0,119.85,73.27,Medium,2011
291,ID-2011-86950,136,282,2011-01-22,2011-01-23,First Class,APAC,Oceania,6,60.0,0.4,-33.876,27.43,Critical,2011
292,KE-2011-7940,137,283,2011-01-22,2011-01-24,First Class,Africa,Africa,2,95.0,0.0,12.36,21.6,High,2011
293,ES-2011-1550182,138,284,2011-01-22,2011-01-26,Standard Class,EU,Central,4,202.0,0.0,22.2,18.96,Medium,2011
294,MX-2011-143238,139,285,2011-01-22,2011-01-27,Standard Class,LATAM,Central,2,259.0,0.0,101.16,11.91,Medium,2011
295,MX-2011-165526,140,286,2011-01-22,2011-01-26,Standard Class,LATAM,South,4,219.0,0.0,0.0,10.23,Medium,2011
296,MX-2011-165526,140,287,2011-01-22,2011-01-26,Standard Class,LATAM,South,2,109.0,0.0,27.2,9.0,Medium,2011
297,ES-2011-5497239,134,288,2011-01-22,2011-01-26,Standard Class,EU,South,1,54.0,0.0,12.39,5.13,High,2011
298,ES-2011-1550182,138,289,2011-01-22,2011-01-26,Standard Class,EU,Central,1,65.0,0.15,24.3225,4.38,Medium,2011
299,CA-2011-110422,141,290,2011-01-22,2011-01-24,Second Class,US,South,3,25.0,0.2,4.1028,3.64,Critical,2011
300,TU-2011-9560,142,291,2011-01-22,2011-01-27,Standard Class,EMEA,EMEA,4,77.0,0.6,-104.688,2.36,Medium,2011
301,ID-2011-86950,136,292,2011-01-22,2011-01-23,First Class,APAC,Oceania,1,6.0,0.4,-3.912,1.77,Critical,2011
302,ES-2011-3906248,135,293,2011-01-22,2011-01-26,Standard Class,EU,Central,2,12.0,0.0,3.12,0.27,Medium,2011
303,MX-2011-116393,143,294,2011-01-23,2011-01-23,Same Day,LATAM,Central,4,,0.0,198.32,146.12,Medium,2011
304,MX-2011-116393,143,295,2011-01-23,2011-01-23,Same Day,LATAM,Central,3,920.0,0.0,395.76,45.77,Medium,2011
305,MX-2011-116393,143,296,2011-01-23,2011-01-23,Same Day,LATAM,Central,2,48.0,0.0,15.8,5.55,Medium,2011
306,MX-2011-116393,143,297,2011-01-23,2011-01-23,Same Day,LATAM,Central,3,26.0,0.0,9.78,3.61,Medium,2011
307,MX-2011-116393,143,298,2011-01-23,2011-01-23,Same Day,LATAM,Central,2,24.0,0.0,1.64,3.27,Medium,2011
308,SA-2011-7370,144,299,2011-01-23,2011-01-27,Standard Class,EMEA,EMEA,2,34.0,0.0,12.36,1.91,Medium,2011
309,SA-2011-7370,144,300,2011-01-23,2011-01-27,Standard Class,EMEA,EMEA,1,9.0,0.0,1.59,0.58,Medium,2011
310,EN-2011-70,116,301,2011-01-24,2011-01-24,Same Day,EMEA,EMEA,2,,0.0,286.56,234.73,Medium,2011
311,EN-2011-70,116,302,2011-01-24,2011-01-24,Same Day,EMEA,EMEA,1,561.0,0.0,61.68,133.57,Medium,2011
312,ES-2011-3060159,145,303,2011-01-24,2011-01-29,Standard Class,EU,Central,2,591.0,0.0,53.16,66.1,Medium,2011
313,IT-2011-2413417,146,304,2011-01-24,2011-01-26,First Class,EU,South,1,73.0,0.6,-56.562,29.86,Critical,2011
314,IN-2011-85459,147,305,2011-01-24,2011-01-30,Standard Class,APAC,Oceania,14,420.0,0.0,147.0,20.03,Medium,2011
315,IN-2011-85459,147,306,2011-01-24,2011-01-30,Standard Class,APAC,Oceania,2,220.0,0.0,8.76,16.92,Medium,2011
316,EN-2011-70,116,307,2011-01-24,2011-01-24,Same Day,EMEA,EMEA,1,133.0,0.0,63.87,15.16,Medium,2011
317,IT-2011-2413417,146,308,2011-01-24,2011-01-26,First Class,EU,South,3,69.0,0.6,-95.202,12.7,Critical,2011
318,IN-2011-85459,147,309,2011-01-24,2011-01-30,Standard Class,APAC,Oceania,8,139.0,0.0,65.28,11.94,Medium,2011
319,IT-2011-2413417,146,310,2011-01-24,2011-01-26,First Class,EU,South,3,55.0,0.0,2.7,11.16,Critical,2011
320,IN-2011-20737,148,311,2011-01-24,2011-01-29,Standard Class,APAC,Oceania,3,111.0,0.1,8.568,9.92,Medium,2011
321,IT-2011-2413417,146,312,2011-01-24,2011-01-26,First Class,EU,South,4,41.0,0.0,2.88,5.24,Critical,2011
322,IT-2011-2413417,146,313,2011-01-24,2011-01-26,First Class,EU,South,5,54.0,0.0,7.5,4.72,Critical,2011
323,CA-2011-102645,149,314,2011-01-24,2011-01-29,Standard Class,US,West,6,40.0,0.0,19.2384,4.31,Medium,2011
324,IN-2011-10552,150,315,2011-01-24,2011-01-30,Standard Class,APAC,Central Asia,5,59.0,0.0,27.75,4.27,Medium,2011
325,MA-2011-3960,151,316,2011-01-24,2011-01-30,Standard Class,Africa,Africa,6,42.0,0.0,9.18,3.57,Medium,2011
326,ES-2011-5158376,152,317,2011-01-24,2011-01-26,Second Class,EU,South,1,28.0,0.0,4.14,3.33,High,2011
327,IN-2011-64557,153,318,2011-01-24,2011-01-29,Standard Class,APAC,Southeast Asia,3,12.0,0.17,4.2273,1.2,Medium,2011
328,CA-2011-146997,154,319,2011-01-24,2011-01-28,Standard Class,US,Central,3,6.0,0.0,0.0,0.95,High,2011
329,TU-2011-8930,155,320,2011-01-24,2011-01-28,Standard Class,EMEA,EMEA,2,15.0,0.6,-3.84,0.94,Medium,2011
330,ES-2011-3060159,145,321,2011-01-24,2011-01-29,Standard Class,EU,Central,1,11.0,0.0,4.11,0.62,Medium,2011
331,ES-2011-3104322,156,322,2011-01-25,2011-01-29,Standard Class,EU,Central,9,445.0,0.0,71.01,33.54,Medium,2011
332,NI-2011-7750,157,323,2011-01-25,2011-01-28,Second Class,Africa,Africa,6,148.0,0.7,-182.178,18.61,Medium,2011
333,ES-2011-4880899,158,324,2011-01-25,2011-01-30,Standard Class,EU,Central,7,178.0,0.0,58.59,16.94,Medium,2011
334,ES-2011-3746760,159,325,2011-01-25,2011-02-01,Standard Class,EU,Central,10,133.0,0.0,3.9,8.94,Medium,2011
335,ES-2011-3104322,156,326,2011-01-25,2011-01-29,Standard Class,EU,Central,5,71.0,0.0,1.35,6.64,Medium,2011
336,SF-2011-2290,160,119,2011-01-25,2011-01-26,First Class,Africa,Africa,4,45.0,0.0,10.44,6.53,High,2011
337,MX-2011-161508,88,327,2011-01-25,2011-01-29,Standard Class,LATAM,North,2,32.0,0.0,10.12,4.45,High,2011
338,IN-2011-53658,161,328,2011-01-25,2011-01-27,First Class,APAC,North Asia,2,98.0,0.0,34.32,3.17,High,2011
339,MX-2011-162936,162,329,2011-01-25,2011-01-29,Second Class,LATAM,Caribbean,1,18.0,0.0,5.98,1.76,Medium,2011
340,ES-2011-3746760,159,330,2011-01-25,2011-02-01,Standard Class,EU,Central,1,20.0,0.0,4.02,1.15,Medium,2011
341,NI-2011-7750,157,331,2011-01-25,2011-01-28,Second Class,Africa,Africa,1,4.0,0.7,-9.0,0.28,Medium,2011
342,ID-2011-36011,163,332,2011-01-26,2011-01-27,First Class,APAC,Southeast Asia,1,334.0,0.27,-109.9365,92.67,High,2011
343,TU-2011-5460,164,333,2011-01-26,2011-01-31,Standard Class,EMEA,EMEA,6,,0.6,-1475.352,47.35,Medium,2011
344,IT-2011-4233239,165,334,2011-01-26,2011-01-30,Standard Class,EU,South,3,570.0,0.5,-216.765,33.99,Medium,2011
345,MO-2011-3300,166,335,2011-01-26,2011-01-31,Standard Class,Africa,Africa,1,311.0,0.0,118.02,27.7,High,2011
346,SL-2011-6640,128,336,2011-01-26,2011-01-30,Standard Class,Africa,Africa,4,285.0,0.0,59.76,25.63,Medium,2011
347,ES-2011-4436456,167,337,2011-01-26,2011-01-26,Same Day,EU,Central,2,119.0,0.6,-143.076,24.75,Medium,2011
348,TU-2011-5460,164,338,2011-01-26,2011-01-31,Standard Class,EMEA,EMEA,4,318.0,0.6,-254.64,19.93,Medium,2011
349,IR-2011-3890,168,339,2011-01-26,2011-01-28,First Class,EMEA,EMEA,1,256.0,0.0,102.45,19.7,High,2011
350,MO-2011-3300,166,340,2011-01-26,2011-01-31,Standard Class,Africa,Africa,1,124.0,0.0,42.24,17.14,High,2011
351,IN-2011-31496,169,341,2011-01-26,2011-01-28,Second Class,APAC,Central Asia,3,79.0,0.0,25.38,13.82,High,2011
352,IN-2011-76198,170,342,2011-01-26,2011-02-01,Standard Class,APAC,Central Asia,7,343.0,0.0,54.6,13.22,Low,2011
353,IT-2011-2536577,171,343,2011-01-26,2011-01-29,Second Class,EU,Central,9,345.0,0.0,162.27,12.46,Medium,2011
354,IN-2011-15270,172,344,2011-01-26,2011-01-31,Standard Class,APAC,Southeast Asia,3,142.0,0.17,51.1659,12.24,Medium,2011
355,TU-2011-5460,164,345,2011-01-26,2011-01-31,Standard Class,EMEA,EMEA,4,115.0,0.6,-68.976,11.17,Medium,2011
356,IT-2011-2536577,171,346,2011-01-26,2011-01-29,Second Class,EU,Central,5,108.0,0.1,2.4,11.06,Medium,2011
357,IT-2011-2536577,171,347,2011-01-26,2011-01-29,Second Class,EU,Central,9,136.0,0.0,16.2,9.44,Medium,2011
358,IT-2011-2536577,171,348,2011-01-26,2011-01-29,Second Class,EU,Central,4,88.0,0.0,15.84,7.14,Medium,2011
359,ES-2011-3940520,93,349,2011-01-26,2011-01-30,Standard Class,EU,North,3,88.0,0.0,18.45,5.54,Medium,2011
360,ES-2011-3940520,93,350,2011-01-26,2011-01-30,Standard Class,EU,North,4,52.0,0.0,20.04,4.88,Medium,2011
361,ES-2011-3429709,173,351,2011-01-26,2011-01-30,Standard Class,EU,South,3,32.0,0.0,10.08,4.82,High,2011
362,ES-2011-4436456,167,352,2011-01-26,2011-01-26,Same Day,EU,Central,6,41.0,0.5,-10.89,3.98,Medium,2011
363,TU-2011-5460,164,353,2011-01-26,2011-01-31,Standard Class,EMEA,EMEA,1,34.0,0.6,-38.982,3.08,Medium,2011
364,IT-2011-2536577,171,354,2011-01-26,2011-01-29,Second Class,EU,Central,2,86.0,0.1,2.85,2.65,Medium,2011
365,ES-2011-4436456,167,355,2011-01-26,2011-01-26,Same Day,EU,Central,3,12.0,0.5,-8.01,1.75,Medium,2011
366,IT-2011-2536577,171,356,2011-01-26,2011-01-29,Second Class,EU,Central,2,60.0,0.0,21.42,1.74,Medium,2011
367,MO-2011-3300,166,357,2011-01-26,2011-01-31,Standard Class,Africa,Africa,1,9.0,0.0,4.02,1.43,High,2011
368,TU-2011-5460,164,358,2011-01-26,2011-01-31,Standard Class,EMEA,EMEA,2,16.0,0.6,-5.724,1.28,Medium,2011
369,ES-2011-3940520,93,359,2011-01-26,2011-01-30,Standard Class,EU,North,1,13.0,0.0,5.49,1.2,Medium,2011
370,MO-2011-3300,166,360,2011-01-26,2011-01-31,Standard Class,Africa,Africa,1,11.0,0.0,4.83,0.88,High,2011
371,IT-2011-2536577,171,361,2011-01-26,2011-01-29,Second Class,EU,Central,8,177.0,0.0,0.0,0.61,Medium,2011
372,TU-2011-5460,164,362,2011-01-26,2011-01-31,Standard Class,EMEA,EMEA,1,5.0,0.6,-7.338,0.34,Medium,2011
373,CA-2011-167997,174,363,2011-01-27,2011-01-30,First Class,US,Central,2,142.0,0.0,39.7488,24.59,High,2011
374,MX-2011-160150,175,272,2011-01-27,2011-01-29,Second Class,LATAM,North,13,115.0,0.0,10.14,24.52,Critical,2011
375,US-2011-155502,105,364,2011-01-27,2011-02-01,Standard Class,US,South,8,490.0,0.0,0.0,21.48,Medium,2011
376,US-2011-155502,105,365,2011-01-27,2011-02-01,Standard Class,US,South,2,188.0,0.0,52.6344,17.66,Medium,2011
377,IN-2011-33890,6,366,2011-01-27,2011-02-01,Standard Class,APAC,North Asia,7,367.0,0.0,106.26,17.61,Medium,2011
378,CT-2011-6350,176,367,2011-01-27,2011-01-29,Second Class,Africa,Africa,2,76.0,0.0,20.58,16.59,Critical,2011
379,US-2011-155502,105,368,2011-01-27,2011-02-01,Standard Class,US,South,13,155.0,0.0,0.0,11.95,Medium,2011
380,EZ-2011-4800,177,369,2011-01-27,2011-02-01,Standard Class,EMEA,EMEA,4,230.0,0.0,15.96,10.73,Medium,2011
381,MX-2011-160150,175,370,2011-01-27,2011-01-29,Second Class,LATAM,North,2,31.0,0.0,13.8,6.7,Critical,2011
382,US-2011-155502,105,371,2011-01-27,2011-02-01,Standard Class,US,South,3,63.0,0.0,30.7818,6.15,Medium,2011
383,ID-2011-78102,178,372,2011-01-27,2011-02-02,Standard Class,APAC,Southeast Asia,13,82.0,0.47,-17.3901,5.67,Medium,2011
384,MO-2011-1670,179,373,2011-01-27,2011-01-29,First Class,Africa,Africa,2,51.0,0.0,22.8,4.24,High,2011
385,MO-2011-1670,179,374,2011-01-27,2011-01-29,First Class,Africa,Africa,1,20.0,0.0,5.22,3.73,High,2011
386,MO-2011-1670,179,375,2011-01-27,2011-01-29,First Class,Africa,Africa,1,17.0,0.0,2.46,3.44,High,2011
387,IN-2011-50704,60,376,2011-01-27,2011-02-01,Standard Class,APAC,North Asia,2,40.0,0.0,15.18,2.6,Medium,2011
388,MX-2011-124555,180,377,2011-01-27,2011-01-31,Standard Class,LATAM,Caribbean,5,35.0,0.2,7.26,1.98,Medium,2011
389,US-2011-155502,105,378,2011-01-27,2011-02-01,Standard Class,US,South,3,19.0,0.0,9.3312,1.53,Medium,2011
390,CA-2011-167997,174,379,2011-01-27,2011-01-30,First Class,US,Central,2,11.0,0.0,5.0196,1.39,High,2011
391,US-2011-155502,105,380,2011-01-27,2011-02-01,Standard Class,US,South,2,17.0,0.0,8.34,1.13,Medium,2011
392,MO-2011-1670,179,381,2011-01-27,2011-01-29,First Class,Africa,Africa,1,5.0,0.0,2.16,0.54,High,2011
393,US-2011-155502,105,382,2011-01-27,2011-02-01,Standard Class,US,South,3,12.0,0.0,4.4712,0.43,Medium,2011
394,IN-2011-63990,57,383,2011-01-28,2011-02-02,Second Class,APAC,Oceania,2,532.0,0.1,47.202,51.51,Medium,2011
395,US-2011-117163,181,384,2011-01-28,2011-02-03,Standard Class,US,West,3,333.0,0.2,-16.65,23.43,Medium,2011
396,ID-2011-42164,140,385,2011-01-28,2011-01-31,First Class,APAC,Southeast Asia,5,132.0,0.47,-5.0505,9.82,Medium,2011
397,ID-2011-42164,140,386,2011-01-28,2011-01-31,First Class,APAC,Southeast Asia,5,90.0,0.47,-51.2175,4.86,Medium,2011
398,US-2011-117163,181,387,2011-01-28,2011-02-03,Standard Class,US,West,1,57.0,0.0,14.3075,4.0,Medium,2011
399,US-2011-117163,181,388,2011-01-28,2011-02-03,Standard Class,US,West,4,36.0,0.0,12.0252,3.25,Medium,2011
400,IT-2011-4728742,182,389,2011-01-28,2011-02-03,Standard Class,EU,Central,1,28.0,0.1,-0.642,1.15,Medium,2011
401,US-2011-119053,183,390,2011-01-29,2011-02-03,Standard Class,LATAM,South,2,493.0,0.6,-468.016,31.54,Medium,2011
402,US-2011-156664,183,391,2011-01-29,2011-02-03,Standard Class,LATAM,South,2,369.0,0.7,-591.172,18.73,Medium,2011
403,BN-2011-1530,184,392,2011-01-29,2011-02-04,Standard Class,Africa,Africa,1,44.0,0.0,16.23,3.35,Medium,2011
404,CA-2011-100328,25,393,2011-01-29,2011-02-04,Standard Class,US,East,1,4.0,0.2,1.3257,0.36,Medium,2011
405,ID-2011-80545,185,394,2011-01-30,2011-01-30,Same Day,APAC,Oceania,2,162.0,0.4,-29.688,63.14,High,2011
406,NI-2011-2370,186,395,2011-01-30,2011-02-04,Second Class,Africa,Africa,2,191.0,0.7,-382.086,19.19,Medium,2011
407,NI-2011-2370,186,396,2011-01-30,2011-02-04,Second Class,Africa,Africa,4,18.0,0.7,-32.22,2.36,Medium,2011
408,NI-2011-2370,186,397,2011-01-30,2011-02-04,Second Class,Africa,Africa,1,42.0,0.7,-62.79,2.27,Medium,2011
409,NI-2011-9200,187,398,2011-01-30,2011-01-31,First Class,Africa,Africa,2,5.0,0.7,-5.538,1.01,Critical,2011
410,NI-2011-9200,187,362,2011-01-30,2011-01-31,First Class,Africa,Africa,1,4.0,0.7,-8.601,0.6,Critical,2011
